,TF,Target,Label
42434,16523,10798,1
42435,16523,2197,1
42436,16523,12959,1
42437,16523,15249,1
42438,16523,10909,1
42439,16523,5797,1
42440,16523,7070,1
42441,16523,17430,1
42442,16523,7305,1
42443,16523,1490,1
42444,16523,947,1
42445,16523,3796,1
42446,16523,11702,1
42447,16523,3134,1
42448,16523,16285,1
42449,16523,2899,1
42450,16523,17297,1
42451,16523,1421,1
42452,16523,6692,1
42453,16523,16052,1
42454,16523,15908,1
42455,16523,9524,1
42456,16523,946,1
42457,16523,7788,1
42458,16523,17131,1
42459,16523,17024,1
42460,16523,14304,1
42461,16523,10489,1
42462,16523,3203,1
42463,16523,13533,1
42464,16523,9373,1
42465,16523,22,1
42466,16523,8655,1
42467,16523,8978,1
42468,16523,5334,1
42469,16523,10395,1
42470,16523,8408,1
42471,16523,2119,1
42472,16523,2383,1
42473,16523,7663,1
42474,16523,14320,1
42475,16523,4131,1
42476,16523,4888,1
42477,16523,3117,1
42478,16523,2474,1
42479,16523,3529,1
42480,16523,9310,1
42481,16523,7664,1
42482,16523,16169,1
42483,16523,6432,1
42484,16523,7083,1
42485,16523,6468,1
42486,16523,3471,1
42487,16523,4153,1
42488,16523,3917,1
42489,16523,9183,1
42490,16523,6884,1
42491,16523,4880,1
42492,16523,15913,1
42493,16523,13742,1
42494,16523,16528,1
42495,16523,15170,1
42496,16523,5132,1
42497,16523,66,1
42498,16523,13144,1
42499,16523,12548,1
42500,16523,7969,1
42501,16523,2706,1
42502,16523,5919,1
42503,16523,606,1
42504,16523,11843,1
42505,16523,12074,1
42506,16523,12703,1
42507,16523,5250,1
42508,16523,3668,1
42509,16523,7321,1
42510,16523,13059,1
42511,16523,16760,1
42512,16523,10809,1
42513,16523,1753,1
42514,16523,10116,1
42515,16523,17179,1
42516,16523,3120,1
42517,16523,611,1
42518,16523,7169,1
42519,16523,5179,1
42520,16523,9428,1
42521,16523,15128,1
42522,16523,14,1
42523,16523,16961,1
42524,16523,15420,1
42525,16523,16591,1
42526,16523,6273,1
42527,16523,5757,1
42528,16523,14283,1
42529,16523,3504,1
42530,16523,6323,1
42531,16523,110,1
42532,16523,4272,1
42533,16523,16907,1
42534,16523,1419,1
42535,16523,43,1
42536,16523,10195,1
42537,16523,485,1
42538,16523,7911,1
42539,16523,6512,1
42540,16523,1163,1
42541,16523,11814,1
42542,16523,12457,1
42543,16523,7088,1
42544,16523,9168,1
42545,16523,4533,1
42546,16523,11539,1
42547,16523,6215,1
42548,16523,8355,1
42549,16523,10799,1
42550,16523,3844,1
42551,16523,15548,1
42552,16523,14554,1
42553,16523,15099,1
42554,16523,10458,1
42555,16523,3313,1
42556,16523,9055,1
42557,16523,17059,1
42558,16523,14443,1
42559,16523,9546,1
42560,16523,11749,1
42561,16523,11332,1
42562,16523,7300,1
42563,16523,13891,1
42564,16523,2867,1
42565,16523,14460,1
42566,16523,5115,1
42567,16523,7222,1
42568,16523,12433,1
42569,16523,10136,1
42570,16523,10574,1
42571,16523,14305,1
42572,16523,8072,1
42573,16523,11010,1
42574,16523,15961,1
42575,16523,9976,1
42576,16523,11442,1
42577,16523,9437,1
42578,16523,2481,1
42579,16523,9112,1
42580,16523,6887,1
42581,16523,7114,1
42582,16523,5697,1
42583,16523,14663,1
42584,16523,11127,1
42585,16523,17036,1
42586,16523,921,1
42587,16523,6736,1
42588,16523,14352,1
42589,16523,13664,1
42590,16523,15026,1
42591,16523,750,1
42592,16523,13295,1
42593,16523,15576,1
42594,16523,13367,1
42595,16523,170,1
42596,16523,12685,1
42597,16523,354,1
42598,16523,7157,1
42599,16523,5861,1
42600,16523,11855,1
42601,16523,16091,1
42602,16523,9308,1
42603,16523,17376,1
42604,16523,6087,1
42605,16523,656,1
42606,16523,24,1
42607,16523,11737,1
42608,16523,9828,1
42609,16523,14882,1
42610,16523,13352,1
42611,16523,11899,1
42612,16523,7555,1
42613,16523,12583,1
42614,16523,1464,1
42615,16523,8443,1
42616,16523,16985,1
42617,16523,10614,1
42618,16523,2500,1
42619,16523,10127,1
42620,16523,3986,1
42621,16523,14874,1
42622,16523,2442,1
42623,16523,12825,1
42624,16523,1410,1
42625,16523,8773,1
42626,16523,16844,1
42627,16523,10902,1
42628,16523,6037,1
42629,16523,4690,1
42630,16523,13068,1
42631,16523,282,1
42632,16523,320,1
42633,16523,9829,1
42634,16523,1876,1
42635,16523,12273,1
42636,16523,5210,1
42637,16523,5801,1
42638,16523,16315,1
42639,16523,8198,1
42640,16523,8992,1
42641,16523,1887,1
42642,16523,5525,1
42643,16523,17463,1
42644,16523,12182,1
42645,16523,13876,1
42646,16523,986,1
42647,16523,9979,1
42648,16523,13873,1
42649,16523,15098,1
42650,16523,6707,1
42651,16523,3755,1
42652,16523,11930,1
42653,16523,13764,1
42654,16523,16506,1
42655,16523,10936,1
42656,16523,11632,1
42657,16523,9867,1
42658,16523,9653,1
42659,16523,2598,1
42660,16523,14544,1
42661,16523,15204,1
42662,16523,1861,1
42663,16523,6765,1
42664,16523,15527,1
42665,16523,17140,1
42666,16523,15093,1
42667,16523,6656,1
42668,16523,7934,1
42669,16523,17677,1
42670,16523,9057,1
42671,16523,17049,1
42672,16523,13708,1
42673,16523,12308,1
42674,16523,9337,1
42675,16523,8854,1
42676,16523,5980,1
42677,16523,11412,1
42678,16523,8899,1
42679,16523,5747,1
42680,16523,3409,1
42681,16523,14105,1
42682,16523,9008,1
42683,16523,7449,1
42684,16523,9448,1
42685,16523,5670,1
42686,16523,9144,1
42687,16523,14766,1
42688,16523,9876,1
42689,16523,7904,1
42690,16523,4835,1
42691,16523,7743,1
42692,16523,8177,1
42693,16523,9756,1
42694,16523,11152,1
42695,16523,8616,1
42696,16523,6007,1
42697,16523,5649,1
42698,16523,4930,1
42699,16523,3320,1
42700,16523,155,1
42701,16523,8134,1
42702,16523,6254,1
42703,16523,14431,1
42704,16523,516,1
42705,16523,17741,1
42706,16523,848,1
42707,16523,434,1
42708,16523,4004,1
42709,16523,16679,1
42710,16523,4092,1
42711,16523,1784,1
42712,16523,2342,1
42713,16523,4820,1
42714,16523,11147,1
42715,16523,12913,1
42716,16523,10326,1
42717,16523,7709,1
42718,16523,17316,1
42719,16523,12111,1
42720,16523,13709,1
42721,16523,4124,1
42722,16523,9534,1
42723,16523,5636,1
42724,16523,7331,1
42725,16523,16524,1
42726,16523,13889,1
42727,16523,16482,1
42728,16523,4736,1
42729,16523,17590,1
42730,16523,17252,1
42731,16523,5718,1
42732,16523,5684,1
42733,16523,8030,1
42734,16523,3262,1
42735,16523,891,1
42736,16523,5290,1
42737,16523,15831,1
42738,16523,16662,1
42739,16523,1105,1
42740,16523,9683,1
42741,16523,12997,1
42742,16523,10777,1
42743,16523,16789,1
42744,16523,5758,1
42745,16523,4908,1
42746,16523,8157,1
42747,16523,13950,1
42748,16523,7798,1
42749,16523,3012,1
42750,16523,2475,1
42751,16523,8160,1
42752,16523,12591,1
42753,16523,4008,1
42754,16523,8679,1
42755,16523,13444,1
42756,16523,9603,1
42757,16523,6163,1
42758,16523,14898,1
42759,16523,6409,1
42760,16523,10269,1
42761,16523,10254,1
42762,16523,15225,1
42763,16523,10250,1
42764,16523,8952,1
42765,16523,15846,1
42766,16523,8121,1
42767,16523,6231,1
42768,16523,5232,1
42769,16523,3122,1
42770,16523,4569,1
42771,16523,14038,1
42772,16523,13904,1
42773,16523,13006,1
42774,16523,12274,1
42775,16523,7318,1
42776,16523,6368,1
42777,16523,14647,1
42778,16523,7025,1
42779,16523,4653,1
42780,16523,13875,1
42781,16523,310,1
42782,16523,6510,1
42783,16523,3327,1
42784,16523,11398,1
42785,16523,13682,1
42786,16523,5308,1
42787,16523,5879,1
42788,16523,10505,1
42789,16523,2534,1
42790,16523,8935,1
42791,16523,3604,1
42792,16523,14523,1
42793,16523,8013,1
42794,16523,13627,1
42795,16523,13188,1
42796,16523,11559,1
42797,16523,8017,1
42798,16523,7606,1
42799,16523,2498,1
42800,16523,2896,1
42801,16523,4781,1
42802,16523,14621,1
42803,16523,1378,1
42804,16523,5229,1
42805,16523,8184,1
42806,16523,13384,1
42807,16523,5071,1
42808,16523,13153,1
42809,16523,6747,1
42810,16523,7888,1
42811,16523,17095,1
42812,16523,1169,1
42813,16523,337,1
42814,16523,14824,1
42815,16523,14721,1
42816,16523,8120,1
42817,16523,9285,1
42818,16523,14912,1
42819,16523,6527,1
42820,16523,16503,1
42821,16523,15797,1
42822,16523,15499,1
42823,16523,17097,1
42824,16523,17567,1
42825,16523,9142,1
42826,16523,10512,1
42827,16523,13780,1
42828,16523,14373,1
42829,16523,3208,1
42830,16523,5100,1
42831,16523,99,1
42832,16523,11436,1
42833,16523,4403,1
42834,16523,9838,1
42835,16523,11526,1
42836,16523,2811,1
42837,16523,11677,1
42838,16523,15005,1
42839,16523,13554,1
42840,16523,2300,1
42841,16523,6336,1
42842,16523,9860,1
42843,16523,17125,1
42844,16523,264,1
42845,16523,4616,1
42846,16523,16555,1
42847,16523,12346,1
42848,16523,4940,1
42849,16523,6187,1
42850,16523,215,1
42851,16523,10294,1
42852,16523,5908,1
42853,16523,7527,1
42854,16523,7591,1
42855,16523,16327,1
42856,16523,7104,1
42857,16523,4475,1
42858,16523,7884,1
42859,16523,13014,1
42860,16523,16266,1
42861,16523,13313,1
42862,16523,2544,1
42863,16523,7601,1
42864,16523,13863,1
42865,16523,13391,1
42866,16523,8114,1
42867,16523,15264,1
42868,16523,8728,1
42869,16523,8348,1
42870,16523,15290,1
42871,16523,17379,1
42872,16523,3240,1
42873,16523,1864,1
42874,16523,13498,1
42875,16523,10328,1
42876,16523,15044,1
42877,16523,16935,1
42878,16523,12878,1
42879,16523,9913,1
42880,16523,4812,1
42881,16523,1392,1
42882,16523,7172,1
42883,16523,1971,1
42884,16523,16487,1
42885,16523,16941,1
42886,16523,14940,1
42887,16523,13388,1
42888,16524,750,1
42889,16524,3549,1
42890,16524,15022,1
42891,16524,4693,1
42892,16524,14567,1
42893,16524,2917,1
42894,16524,6194,1
42895,16524,10810,1
42896,16524,13484,1
42897,16524,9270,1
42898,16524,14554,1
42899,16524,11332,1
42900,16524,8500,1
42901,16524,13631,1
42902,16524,7104,1
42903,16524,15241,1
42904,16524,13907,1
42905,16524,3937,1
42906,16524,13059,1
42907,16524,5982,1
42908,16524,12496,1
42909,16524,16553,1
42910,16524,11189,1
42911,16524,777,1
42912,16524,8956,1
42913,16524,4089,1
42914,16524,13859,1
42915,16524,7078,1
42916,16524,9653,1
42917,16524,13453,1
42918,16524,12244,1
42919,16524,6087,1
42920,16524,11380,1
42921,16524,9678,1
42922,16524,12635,1
42923,16524,8469,1
42924,16524,15662,1
42925,16524,9518,1
42926,16524,323,1
42927,16524,4317,1
42928,16524,11733,1
42929,16524,5112,1
42930,16524,11129,1
42931,16524,16681,1
42932,16524,3648,1
42933,16524,10458,1
42934,16524,1775,1
42935,16524,17036,1
42936,16524,13891,1
42937,16524,1709,1
42938,16524,2916,1
42939,16524,6413,1
42940,16524,1165,1
42941,16524,6362,1
42942,16524,9325,1
42943,16524,13795,1
42944,16524,15913,1
42945,16524,3409,1
42946,16524,4203,1
42947,16524,17179,1
42948,16524,4391,1
42949,16524,12159,1
42950,16524,16802,1
42951,16524,1483,1
42952,16524,11254,1
42953,16524,7114,1
42954,16524,1079,1
42955,16524,9026,1
42956,16524,2391,1
42957,16524,16692,1
42958,16524,9027,1
42959,16524,4930,1
42960,16524,10404,1
42961,16524,3636,1
42962,16524,7606,1
42963,16524,3220,1
42964,16524,5670,1
42965,16524,2339,1
42966,16524,13982,1
42967,16524,6881,1
42968,16524,12818,1
42969,16524,13016,1
42970,16524,14331,1
42971,16524,490,1
42972,16524,4932,1
42973,16524,14678,1
42974,16524,16411,1
42975,16524,6745,1
42976,16524,7407,1
42977,16524,6670,1
42978,16524,4858,1
42979,16524,14571,1
42980,16524,12406,1
42981,16524,12245,1
42982,16524,9012,1
42983,16524,13498,1
42984,16524,11235,1
42985,16524,10431,1
42986,16524,3103,1
42987,16524,17404,1
42988,16524,16097,1
42989,16524,16863,1
42990,16524,15982,1
42991,16524,17220,1
42992,16524,3336,1
42993,16524,1089,1
42994,16524,15477,1
42995,16524,13182,1
42996,16524,16379,1
42997,16524,14503,1
42998,16524,16675,1
42999,16524,15846,1
43000,16524,3552,1
43001,16524,10968,1
43002,16524,11815,1
43003,16524,17024,1
43004,16524,13608,1
43005,16524,13648,1
43006,16524,4798,1
43007,16524,15403,1
43008,16524,14993,1
43009,16524,9555,1
43010,16524,828,1
43011,16524,4738,1
43012,16524,8637,1
43013,16524,2664,1
43014,16524,6459,1
43015,16524,576,1
43016,16524,8122,1
43017,16524,6174,1
43018,16524,9889,1
43019,16524,4297,1
43020,16524,5617,1
43021,16524,4535,1
43022,16524,14339,1
43023,16524,8855,1
43024,16524,15362,1
43025,16524,736,1
43026,16524,15337,1
43027,16524,14180,1
43028,16524,10775,1
43029,16524,13742,1
43030,16524,13981,1
43031,16524,12274,1
43032,16524,10205,1
43033,16524,10460,1
43034,16524,16680,1
43035,16524,5428,1
43036,16524,974,1
43037,16524,2998,1
43038,16524,12368,1
43039,16524,4619,1
43040,16524,7178,1
43041,16524,1084,1
43042,16524,9907,1
43043,16524,272,1
43044,16524,11535,1
43045,16524,632,1
43046,16524,15674,1
43047,16524,10047,1
43048,16524,921,1
43049,16524,16552,1
43050,16524,16324,1
43051,16524,170,1
43052,16524,5580,1
43053,16524,2503,1
43054,16524,6765,1
43055,16524,2209,1
43056,16524,4794,1
43057,16524,3044,1
43058,16524,17018,1
43059,16524,15339,1
43060,16524,7145,1
43061,16524,1845,1
43062,16524,14483,1
43063,16524,6205,1
43064,16524,16188,1
43065,16524,8512,1
43066,16524,3844,1
43067,16524,14036,1
43068,16524,8793,1
43069,16524,17382,1
43070,16524,4468,1
43071,16524,4891,1
43072,16524,13705,1
43073,16524,15621,1
43074,16524,9665,1
43075,16524,7156,1
43076,16524,6824,1
43077,16524,884,1
43078,16524,4385,1
43079,16524,12684,1
43080,16524,13727,1
43081,16524,15499,1
43082,16524,10769,1
43083,16524,8292,1
43084,16524,13815,1
43085,16524,2522,1
43086,16524,3174,1
43087,16524,14835,1
43088,16524,5868,1
43089,16524,13964,1
43090,16524,16489,1
43091,16524,9595,1
43092,16524,7527,1
43093,16524,9095,1
43094,16524,8502,1
43095,16524,6966,1
43096,16524,698,1
43097,16524,1504,1
43098,16524,12278,1
43099,16524,715,1
43100,16524,4967,1
43101,16524,2930,1
43102,16524,6772,1
43103,16524,4167,1
43104,16524,8639,1
43105,16524,8060,1
43106,16524,125,1
43107,16524,3397,1
43108,16524,9554,1
43109,16524,9011,1
43110,16524,22,1
43111,16524,2739,1
43112,16524,4346,1
43113,16524,14874,1
43114,16524,10922,1
43115,16524,17627,1
43116,16524,11496,1
43117,16524,2400,1
43118,16524,1094,1
43119,16524,4718,1
43120,16524,1408,1
43121,16524,7788,1
43122,16524,3637,1
43123,16524,12246,1
43124,16524,9672,1
43125,16524,12688,1
43126,16524,14146,1
43127,16524,7154,1
43128,16524,13133,1
43129,16524,16693,1
43130,16524,15048,1
43131,16524,3076,1
43132,16524,13771,1
43133,16524,12591,1
43134,16524,9657,1
43135,16524,5702,1
43136,16524,670,1
43137,16524,3547,1
43138,16524,3012,1
43139,16524,11930,1
43140,16524,17682,1
43141,16524,16598,1
43142,16524,14717,1
43143,16524,9368,1
43144,16524,3525,1
43145,16524,11808,1
43146,16524,17741,1
43147,16524,5732,1
43148,16524,12048,1
43149,16524,11907,1
43150,16524,669,1
43151,16524,7945,1
43152,16524,13313,1
43153,16524,8042,1
43154,16524,813,1
43155,16524,15395,1
43156,16524,11135,1
43157,16524,14028,1
43158,16524,13467,1
43159,16524,10438,1
43160,16524,14486,1
43161,16524,14955,1
43162,16524,15864,1
43163,16524,1402,1
43164,16524,14385,1
43165,16524,3509,1
43166,16524,15249,1
43167,16524,17069,1
43168,16524,12421,1
43169,16524,9742,1
43170,16524,2720,1
43171,16524,5806,1
43172,16524,6950,1
43173,16524,6859,1
43174,16524,10909,1
43175,16524,13068,1
43176,16524,13550,1
43177,16524,4291,1
43178,16524,7341,1
43179,16524,13265,1
43180,16524,7138,1
43181,16524,11848,1
43182,16524,4207,1
43183,16524,14840,1
43184,16524,15186,1
43185,16524,6109,1
43186,16524,15216,1
43187,16524,4475,1
43188,16524,949,1
43189,16524,8045,1
43190,16524,15548,1
43191,16524,2523,1
43192,16524,2534,1
43193,16524,3054,1
43194,16524,13367,1
43195,16524,9349,1
43196,16524,16683,1
43197,16524,7137,1
43198,16524,12504,1
43199,16524,5439,1
43200,16524,6146,1
43201,16524,1400,1
43202,16524,16967,1
43203,16524,7584,1
43204,16524,6368,1
43205,16524,3505,1
43206,16524,17165,1
43207,16524,4906,1
43208,16524,12029,1
43209,16524,5797,1
43210,16524,13012,1
43211,16524,6787,1
43212,16524,488,1
43213,16524,15025,1
43214,16524,8949,1
43215,16524,7111,1
43216,16524,630,1
43217,16524,10151,1
43218,16524,2808,1
43219,16524,840,1
43220,16524,5302,1
43221,16524,14796,1
43222,16524,7939,1
43223,16524,8647,1
43224,16524,1378,1
43225,16524,16099,1
43226,16524,1491,1
43227,16524,12101,1
43228,16524,15682,1
43229,16524,187,1
43230,16524,16294,1
43231,16524,306,1
43232,16524,13015,1
43233,16524,10505,1
43234,16524,17195,1
43235,16524,16281,1
43236,16524,15907,1
43237,16524,11245,1
43238,16524,6965,1
43239,16524,17026,1
43240,16524,4846,1
43241,16524,4780,1
43242,16524,5496,1
43243,16524,6707,1
43244,16524,7149,1
43245,16524,11220,1
43246,16524,10864,1
43247,16524,2488,1
43248,16524,12575,1
43249,16524,5861,1
43250,16524,14964,1
43251,16524,1974,1
43252,16524,16995,1
43253,16524,12235,1
43254,16524,11347,1
43255,16524,4496,1
43256,16524,2666,1
43257,16524,3927,1
43258,16524,548,1
43259,16524,16560,1
43260,16524,15870,1
43261,16524,9514,1
43262,16524,7132,1
43263,16524,17430,1
43264,16524,4602,1
43265,16524,15834,1
43266,16524,6769,1
43267,16524,10379,1
43268,16524,1039,1
43269,16524,11442,1
43270,16524,13639,1
43271,16524,16266,1
43272,16524,947,1
43273,16524,2661,1
43274,16524,7109,1
43275,16524,16830,1
43276,16524,9853,1
43277,16524,11755,1
43278,16524,1275,1
43279,16524,6236,1
43280,16524,16557,1
43281,16524,16809,1
43282,16524,9402,1
43283,16524,3830,1
43284,16524,4591,1
43285,16524,6850,1
43286,16524,4216,1
43287,16524,5226,1
43288,16524,16835,1
43289,16524,14363,1
43290,16524,15604,1
43291,16524,1795,1
43292,16524,61,1
43293,16524,5708,1
43294,16524,4598,1
43295,16524,5308,1
43296,16524,12024,1
43297,16524,14487,1
43298,16524,6981,1
43299,16524,11331,1
43300,16524,7591,1
43301,16524,1166,1
43302,16524,15845,1
43303,16524,4812,1
43304,16524,948,1
43305,16524,11504,1
43306,16524,2159,1
43307,16524,14687,1
43308,16524,2924,1
43309,16524,15784,1
43310,16524,16501,1
43311,16524,12281,1
43312,16524,1540,1
43313,16524,15336,1
43314,16524,952,1
43315,16524,14590,1
43316,16524,12563,1
43317,16524,16332,1
43318,16524,8711,1
43319,16524,14850,1
43320,16524,13121,1
43321,16524,1784,1
43322,16524,2347,1
43323,16524,17393,1
43324,16524,5783,1
43325,16524,4880,1
43326,16524,16405,1
43327,16524,4037,1
43328,16524,14754,1
43329,16524,308,1
43330,16524,12424,1
43331,16524,12545,1
43332,16524,4797,1
43333,16524,11888,1
43334,16524,12467,1
43335,16524,3625,1
43336,16524,7794,1
43337,16524,16791,1
43338,16524,1401,1
43339,16524,15130,1
43340,16524,11088,1
43341,16524,7128,1
43342,16524,5540,1
43343,16524,3619,1
43344,16524,3989,1
43345,16524,3546,1
43346,16524,16267,1
43347,16524,1999,1
43348,16524,16972,1
43349,16524,1364,1
43350,16524,8743,1
43351,16524,11412,1
43352,16524,10573,1
43353,16524,11814,1
43354,16524,17079,1
43355,16524,1851,1
43356,16524,2476,1
43357,16524,16548,1
43358,16524,12749,1
43359,16524,8284,1
43360,16524,16331,1
43361,16524,17046,1
43362,16524,5120,1
43363,16524,15000,1
43364,16524,13180,1
43365,16524,5270,1
43366,16524,9211,1
43367,16524,6612,1
43368,16524,7938,1
43369,16524,14682,1
43370,16524,8312,1
43371,16524,12791,1
43372,16524,14619,1
43373,16524,9515,1
43374,16524,344,1
43375,16524,15994,1
43376,16524,11987,1
43377,16524,8872,1
43378,16524,11683,1
43379,16524,10463,1
43380,16524,2707,1
43381,16524,12882,1
43382,16524,5877,1
43383,16524,12682,1
43384,16524,10794,1
43385,16524,3010,1
43386,16524,17669,1
43387,16524,14680,1
43388,16524,8101,1
43389,16524,16366,1
43390,16524,14172,1
43391,16524,11190,1
43392,16524,2776,1
43393,16524,14047,1
43394,16524,2867,1
43395,16524,8609,1
43396,16524,13149,1
43397,16524,17316,1
43398,16524,1074,1
43399,16524,3411,1
43400,16524,3175,1
43401,16524,16339,1
43402,16524,1152,1
43403,16524,12492,1
43404,16524,14784,1
43405,16524,4804,1
43406,16524,17581,1
43407,16524,14621,1
43408,16524,4617,1
43409,16524,237,1
43410,16524,10819,1
43411,16524,15357,1
43412,16524,2418,1
43413,16524,12926,1
43414,16524,17535,1
43415,16524,15371,1
43416,16524,10294,1
43417,16524,3141,1
43418,16524,10497,1
43419,16524,110,1
43420,16524,16909,1
43421,16524,13858,1
43422,16524,1314,1
43423,16524,1050,1
43424,16524,15595,1
43425,16524,12071,1
43426,16524,12997,1
43427,16524,4147,1
43428,16524,6215,1
43429,16524,14217,1
43430,16524,14064,1
43431,16524,14388,1
43432,16524,3564,1
43433,16524,1621,1
43434,16524,3087,1
43435,16524,5916,1
43436,16524,10395,1
43437,16524,5644,1
43438,16524,14034,1
43439,16524,3818,1
43440,16524,7150,1
43441,16524,2267,1
43442,16524,4396,1
43443,16524,16401,1
43444,16524,9504,1
43445,16524,5628,1
43446,16524,13792,1
43447,16524,5768,1
43448,16524,3562,1
43449,16524,555,1
43450,16524,15609,1
43451,16524,6409,1
43452,16524,16387,1
43453,16524,9433,1
43454,16524,16062,1
43455,16524,5629,1
43456,16524,15959,1
43457,16524,8286,1
43458,16524,6592,1
43459,16524,4212,1
43460,16524,9106,1
43461,16524,8146,1
43462,16524,7692,1
43463,16524,8160,1
43464,16524,12185,1
43465,16524,4248,1
43466,16524,11672,1
43467,16524,6902,1
43468,16524,1671,1
43469,16524,7634,1
43470,16524,13963,1
43471,16524,937,1
43472,16524,9890,1
43473,16524,496,1
43474,16524,10356,1
43475,16524,14790,1
43476,16524,11317,1
43477,16524,13828,1
43478,16524,12238,1
43479,16524,15861,1
43480,16524,9429,1
43481,16524,4069,1
43482,16524,11199,1
43483,16524,3430,1
43484,16524,7316,1
43485,16524,8443,1
43486,16524,13672,1
43487,16524,11645,1
43488,16524,12280,1
43489,16524,12787,1
43490,16524,16785,1
43491,16524,862,1
43492,16524,14117,1
43493,16524,16687,1
43494,16524,9531,1
43495,16524,9713,1
43496,16524,9254,1
43497,16524,1157,1
43498,16524,1599,1
43499,16524,15768,1
43500,16524,15171,1
43501,16524,7142,1
43502,16524,14963,1
43503,16524,4242,1
43504,16524,9472,1
43505,16524,16601,1
43506,16524,13822,1
43507,16524,11577,1
43508,16524,11508,1
43509,16524,15359,1
43510,16524,7213,1
43511,16524,4165,1
43512,16524,10355,1
43513,16524,6751,1
43514,16524,14073,1
43515,16524,15618,1
43516,16524,6658,1
43517,16524,433,1
43518,16524,1177,1
43519,16524,2031,1
43520,16524,6588,1
43521,16524,2874,1
43522,16524,9670,1
43523,16524,7795,1
43524,16524,4708,1
43525,16524,2818,1
43526,16524,9829,1
43527,16524,4934,1
43528,16524,919,1
43529,16524,16244,1
43530,16524,15781,1
43531,16524,4806,1
43532,16524,8997,1
43533,16524,4890,1
43534,16524,15668,1
43535,16524,16704,1
43536,16524,9373,1
43537,16524,9116,1
43538,16524,4587,1
43539,16524,14878,1
43540,16524,9475,1
43541,16524,9057,1
43542,16524,8276,1
43543,16524,16971,1
43544,16524,12977,1
43545,16524,12461,1
43546,16524,15893,1
43547,16524,9983,1
43548,16524,12912,1
43549,16524,4895,1
43550,16524,879,1
43551,16524,10052,1
43552,16524,4047,1
43553,16524,7257,1
43554,16524,17095,1
43555,16524,1339,1
43556,16524,14058,1
43557,16524,8664,1
43558,16524,11086,1
43559,16524,6550,1
43560,16524,15351,1
43561,16524,4440,1
43562,16524,1470,1
43563,16524,4736,1
43564,16524,2797,1
43565,16524,5346,1
43566,16524,9795,1
43567,16524,13690,1
43568,16524,1225,1
43569,16524,16465,1
43570,16524,8336,1
43571,16524,6977,1
43572,16524,1822,1
43573,16524,1132,1
43574,16524,12298,1
43575,16524,16770,1
43576,16524,11698,1
43577,16524,12396,1
43578,16524,3534,1
43579,16524,2475,1
43580,16524,14885,1
43581,16524,2603,1
43582,16524,15705,1
43583,16524,8710,1
43584,16524,16959,1
43585,16524,353,1
43586,16524,15832,1
43587,16524,7787,1
43588,16524,12844,1
43589,16524,13697,1
43590,16524,8794,1
43591,16524,14898,1
43592,16524,16589,1
43593,16524,14891,1
43594,16524,1859,1
43595,16524,13350,1
43596,16524,3513,1
43597,16524,12692,1
43598,16524,3096,1
43599,16524,3821,1
43600,16524,4379,1
43601,16524,6887,1
43602,16524,13384,1
43603,16524,195,1
43604,16524,17185,1
43605,16524,11398,1
43606,16524,12959,1
43607,16524,1850,1
43608,16524,9290,1
43609,16524,11024,1
43610,16524,17042,1
43611,16524,9523,1
43612,16524,11942,1
43613,16524,2787,1
43614,16524,14798,1
43615,16524,12731,1
43616,16524,408,1
43617,16524,17193,1
43618,16524,184,1
43619,16524,12110,1
43620,16524,16689,1
43621,16524,6033,1
43622,16524,7073,1
43623,16524,4761,1
43624,16524,7108,1
43625,16524,17355,1
43626,16524,11547,1
43627,16524,7827,1
43628,16524,9876,1
43629,17009,5769,1
43630,17009,8515,1
43631,17009,11348,1
43632,17009,7964,1
43633,17009,12207,1
43634,17009,17141,1
43635,17009,9495,1
43636,17009,4015,1
43637,17009,2930,1
43638,17009,2574,1
43639,17009,17170,1
43640,17009,11520,1
43641,17009,8921,1
43642,17009,1192,1
43643,17009,17601,1
43644,17009,4206,1
43645,17009,17296,1
43646,17009,13095,1
43647,17009,6217,1
43648,17009,4279,1
43649,17009,11312,1
43650,17009,14420,1
43651,17009,6683,1
43652,17009,14101,1
43653,17009,9510,1
43654,17009,1565,1
43655,17009,3840,1
43656,17009,10310,1
43657,17009,515,1
43658,17009,6998,1
43659,17009,10581,1
43660,17009,16322,1
43661,17009,13768,1
43662,17009,5997,1
43663,17009,15390,1
43664,17009,12194,1
43665,17009,13244,1
43666,17009,6792,1
43667,17009,16780,1
43668,17009,10464,1
43669,17009,4629,1
43670,17009,11715,1
43671,17009,2703,1
43672,17009,6150,1
43673,17009,4588,1
43674,17009,8106,1
43675,17009,14345,1
43676,17009,9361,1
43677,17009,16961,1
43678,17009,13121,1
43679,17009,9601,1
43680,17009,13137,1
43681,17009,10136,1
43682,17009,331,1
43683,17009,4413,1
43684,17009,10081,1
43685,17009,17157,1
43686,17009,2868,1
43687,17009,14570,1
43688,17009,15448,1
43689,17009,16140,1
43690,17009,100,1
43691,17009,4225,1
43692,17009,8465,1
43693,17009,9488,1
43694,17009,621,1
43695,17009,9037,1
43696,17009,7811,1
43697,17009,12186,1
43698,17009,10459,1
43699,17009,1317,1
43700,17009,1339,1
43701,17009,9598,1
43702,17009,17736,1
43703,17009,105,1
43704,17009,2668,1
43705,17009,6703,1
43706,17009,6898,1
43707,17009,14949,1
43708,17009,1191,1
43709,17009,5100,1
43710,17009,7824,1
43711,17009,3647,1
43712,17009,12235,1
